Player_Id,Year,Rnd,Pick,Tm,Player,Pos,Position Standard,First4AV,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TDs,Rec,Rec_Yds,Rec_Tds,Tkl,Def_Int,Sk,College/Univ,
MattCa00,2011,4,116,PHI,Casey Matthews,LB,LB,10,22,2014,0,0,1,10,10,64,,,,,,,,,,,,79,,2.5,Oregon,
,2003,7,247,CAR,Casey Moore,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,,,
RabaCa20,2001,3,92,BAL,Casey Rabach,C,C,25,24,2010,0,0,7,43,6,137,,,,,,,,,,,,2,,,Wisconsin,
,2000,7,226,NWE,Casey Tisdale,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,,New Mexico,College Stats
WeldCa00,1992,4,102,PHI,Casey Weldon,QB,QB,1,23,1999,0,0,0,1,,26,60,120,713,1,4,12,0,1,,,,,,Florida St.,,
MarsCa00,2014,4,108,SEA,Cassius Marsh,DE,DE,2,22,2016,0,0,0,2,2,31,,,,,,,,,,,,20,,2,UCLA,
JuneCa99,2003,6,198,IND,Cato June,LB,LB,34,23,2009,0,1,5,37,24,89,,,,,,,,,,,,351,,,,
CollCe00,1999,5,134,MIA,Cecil Collins,RB,RB,3,22,1999,0,0,0,3,3,8,,,,,,131,414,2,6,32,0,,,,McNeese St.,
GrayCe20,1990,9,244,PHI,Cecil Gray,DE,DE,5,22,1995,0,0,0,6,2,45,,,,,,,,,,,,,,North Carolina,,
MartCe00,1999,6,172,PHI,Cecil Martin,FB,FB,5,24,2003,0,0,2,5,5,61,,,,,,26,103,0,81,491,2,3,,,Wisconsin,
ShorCe00,2011,4,114,JAX,Cecil Shorts,WR,WR,19,23,2016,0,0,3,18,14,68,3,3,53,2,0,11,43,0,227,2959,14,6,,,Mount Union,
BensCe00,2005,1,4,CHI,Cedric Benson,RB,RB,22,22,2012,0,0,5,34,9,96,,,,,,1600,6017,32,120,833,1,6,,,Texas,
CobbCe00,2004,4,128,NWE,Cedric Cobbs,RB,RB,0,23,2006,0,0,0,0,0,5,,,,,,25,59,0,,,,1,,,Arkansas,
,1995,5,150,ARI,Cedric Davis,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee St.,
FigaCe20,1988,6,152,SDG,Cedric Figaro,LB,LB,14,22,1996,0,0,1,15,11,98,,,,,,,,,,,,2,1,Notre Dame,,
GrifCe20,2006,2,48,MIN,Cedric Griffin,DB,DB,24,23,2012,0,0,4,26,25,89,,,,,,,,,0,0,0,350,8,,Texas,
HardCe20,1998,5,126,SDG,Cedric Harden,DE,DE,0,23,1999,0,0,0,0,0,5,,,,,,,,,,,,,,0.5,Florida A&M,
HousCe00,2005,6,182,NYJ,Cedric Houston,RB,RB,5,23,2006,0,0,0,5,5,20,,,,,,194,676,7,15,109,0,,,,Tennessee,
,2006,7,240,PIT,Cedric Humes,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,
JackCe20,1991,8,205,DET,Cedric Jackson,RB,RB,0,23,1991,0,0,0,0,0,8,,,,,,17,55,0,1,-2,0,,,TCU,,
JameCe00,2001,4,131,MIN,Cedric James,WR,WR,0,22,2002,0,0,0,0,0,5,,,,,,,,,1,29,0,1,,,TCU,
JoneCe20,1996,1,5,NYG,Cedric Jones,DE,DE,21,22,2000,0,0,2,20,20,73,,,,,,,,,,,,107,,15,Oklahoma,
OgbuCe00,2015,1,21,CIN,Cedric Ogbuehi,T,T,0,23,2016,0,0,1,0,0,15,,,,,,,,,,,,,,,Texas A&M,
PeerCe00,2009,6,185,BAL,Cedric Peerman,RB,RB,3,22,2015,0,1,0,4,,86,,,,,,64,334,1,13,123,0,29,,,,
ScotCe20,2001,4,114,NYG,Cedric Scott,DE,DE,1,23,2002,0,0,0,1,1,13,,,,,,,,,,,,4,,,Southern Miss,
SmitCe00,1990,5,131,MIN,Cedric Smith,FB,FB,1,22,1997,0,0,1,1,0,72,,,,,,40,100,2,20,141,2,,,Florida,,
,1989,11,281,GNB,Cedric Stallworth,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,,
ThomCe00,2015,5,150,MIA,Cedric Thompson,FS,DB,0,22,,0,0,0,,,,,,,,,,,,,,,,,,Minnesota,
TillCe00,1992,11,305,DEN,Cedric Tillman,WR,WR,11,22,1995,0,0,0,10,8,52,,,,,,,,,87,1227,7,,,Alcorn St.,,
,1997,7,215,STL,Cedric White,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina A&T,
WoodCe20,2000,6,191,BAL,Cedric Woodard,DT,DT,15,23,2004,0,0,2,14,,60,,,,,,,,,,,,71,,1,Texas,
WilsCe00,2001,6,169,SFO,Cedrick Wilson,WR,WR,16,22,2007,0,0,2,22,9,100,2,2,27,0,0,7,53,0,178,2365,8,9,,,Tennessee,
BeasCh20,2002,7,218,MIN,Chad Beasley,T,T,2,23,2003,0,0,0,2,,8,,,,,,,,,,,,,,,Virginia Tech,
BratCh20,1994,5,155,NYG,Chad Bratzke,DE,DE,25,23,2003,0,0,7,48,23,129,,,,,,,,,,,,297,,56.5,East. Kentucky,
BrowCh04,1993,,44,PIT,Chad Brown,LB,LB,38,23,2007,2,3,10,85,32,188,,,,,,,,,,,,,,,,
BrowCh20,1993,,199,PHO,Chad Brown,DE,DE,7,22,1995,0,0,0,7,7,18,,,,,,,,,,,,,,,,
,1997,5,139,ARI,Chad Carpenter,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Washington St.,
ClifCh20,2000,2,44,GNB,Chad Clifton,T,T,34,24,2011,0,2,10,72,72,165,,,,,,,,,,,,2,,,Tennessee,
CotaCh20,1995,7,209,CAR,Chad Cota,DB,DB,28,24,2002,0,0,5,36,12,125,,,,,,,,,,,,407,15,4,Oregon,
EatoCh20,1995,7,241,ARI,Chad Eaton,DT,DT,27,23,2004,0,0,4,40,,103,,,,,,,,,,,,257,,15.5,Washington St.,
GreeCh99,2006,1,17,MIN,Chad Greenway,LB,LB,43,23,2016,0,2,9,62,62,151,,,,,,,,,,,,751,11,18,Iowa,
HennCh01,2008,2,57,MIA,Chad Henne,QB,QB,22,23,2016,0,0,3,27,17,65,1159,1954,12931,58,63,117,360,3,1,-6,0,2,,,Michigan,
HennCh20,1988,11,290,DAL,Chad Hennings,DT,DT,17,22,2000,0,0,4,40,40,119,,,,,,,,,,,,,27.5,Air Force,,
JackCh00,2006,2,36,NWE,Chad Jackson,WR,WR,2,21,2008,0,0,0,2,2,18,,,,,,4,22,0,14,171,3,1,,,Florida,
JohnCh01,2001,2,36,CIN,Chad Johnson,WR,WR,54,23,2011,2,6,7,87,85,166,0,1,0,0,0,24,175,0,766,11059,67,12,,,Oregon St.,
,2010,3,76,NYG,Chad Jones,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,LSU,
KelsCh20,1999,7,219,PIT,Chad Kelsay,LB,LB,0,22,1999,0,0,0,0,0,6,,,,,,,,,,,,,,,Nebraska,
LavaCh20,2004,5,142,ATL,Chad Lavalais,DT,DT,9,25,2005,0,0,1,9,9,30,,,,,,,,,,,,41,,2.5,LSU,
LeviCh20,1997,4,123,OAK,Chad Levitt,RB,RB,0,21,1997,0,0,0,0,0,10,,,,,,2,3,0,2,24,0,,,,Cornell,
,1995,4,111,MIN,Chad May,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Kansas St.,
MortCh00,2000,5,166,NOR,Chad Morton,RB,RB,9,23,2006,0,0,0,9,3,93,,,,,,89,382,0,48,419,1,7,,,USC,College Stats
NkanCh99,2007,7,251,JAX,Chad Nkang,LB,LB,1,22,2008,0,0,0,1,1,23,,,,,,,,,,,,20,,,Elon,
OverCh20,1998,7,217,CHI,Chad Overhauser,T,T,0,23,2002,0,0,0,0,,3,,,,,,,,,,,,,,,UCLA,
OwenCh00,2005,6,185,JAX,Chad Owens,WR,WR,0,23,2007,0,0,0,0,0,6,,,,,,,,,0,0,0,2,,,Hawaii,
PennCh01,2000,1,18,NYJ,Chad Pennington,QB,QB,29,24,2010,0,0,6,55,41,89,1632,2471,17823,102,64,180,465,7,0,7,0,3,,,Marshall,College Stats
PlumCh20,1999,6,204,DEN,Chad Plummer,WR,WR,0,23,2000,0,0,0,0,,4,,,,,,,,,,,,,,,Cincinnati,
RineCh20,2008,3,96,WAS,Chad Rinehart,T,T,10,23,2014,0,0,2,22,2,58,,,,,,,,,,,,2,,,Northern Iowa,
ScotCh20,1997,1,24,PIT,Chad Scott,DB,DB,29,23,2006,0,0,2,43,39,108,,,,,,,,,,,,406,21,,Maryland,
StarCh20,1987,12,329,NYG,Chad Stark,RB,RB,0,22,1987,0,0,0,0,,2,,,,,,,,,,,,,,North Dakota St.,,
,2001,6,170,JAX,Chad Ward,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,,Washington,
WillCh20,2002,6,209,BAL,Chad Williams,DB,DB,10,23,2006,0,0,0,9,8,79,,,,,,,,,,,,160,9,7,Southern Miss,
BailCh00,1999,1,7,WAS,Champ Bailey,DB,DB,54,21,2013,3,12,14,112,39,215,,,,,,2,11,1,4,89,0,812,52,3,Georgia,
,1998,7,212,TAM,Chance McCarty,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,,TCU,
,2003,7,233,HOU,Chance Pearce,C,C,0,,,0,0,0,,,,,,,,,,,,,,,,,,,
WarmCh00,2013,1,10,TEN,Chance Warmack,G,G,19,22,2016,0,0,3,18,18,48,,,,,,,,,,,,1,,,Alabama,
HarnCh00,2012,7,253,IND,Chandler Harnish,QB,QB,0,24,2012,0,0,0,0,0,,,,,,,,,,,,,,,,Northern Illinois,
JoneCh03,2012,1,21,NWE,Chandler Jones,DE,DE,33,22,2016,0,1,5,31,31,65,,,,,,,,,,,,160,1,44,Syracuse,
,2007,7,233,MIN,Chandler Williams,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Florida International,
CrowCh20,2005,3,70,MIA,Channing Crowder,LB,LB,30,21,2010,0,0,6,31,31,82,,,,,,,,,,,,343,1,2.5,Florida,
,1988,10,268,DEN,Channing Williams,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,,
StucCh20,2007,7,235,NYJ,Chansi Stuckey,WR,WR,10,23,2011,0,0,0,10,5,55,,,,,,6,16,1,106,1062,5,8,,,Clemson,
ArbuCh00,1990,5,125,NOR,Charles Arbuckle,TE,TE,2,22,1995,0,0,0,2,,42,,,,,,,,,33,282,1,,,UCLA,,
,1991,9,243,WAS,Charles Bell,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,,
BennCh21,2006,7,241,TAM,Charles Bennett,LB,LB,0,23,2006,0,0,0,0,0,3,,,,,,,,,,,,1,,,Clemson,
BennCh20,1985,7,190,CHI,Charles Bennett,DE,DE,1,22,1987,0,0,0,1,,3,,,,,,,,,,,,,,La-Lafayette,,
BrowCh28,2010,2,64,NOR,Charles Brown,T,T,15,23,2015,0,0,1,15,14,54,,,,,,,,,,,,1,,,USC,
BuchCh20,1987,8,205,PIT,Charles Buchanan,DE,DE,1,23,1988,0,0,0,1,,9,,,,,,,,,,,,,5,Tennessee St.,,
ClayCh00,2011,6,174,MIA,Charles Clay,TE,TE,19,22,2016,0,0,6,18,13,81,,,,,,7,15,1,246,2643,17,2,,,Tulsa,
,1989,9,233,WAS,Charles Darrington,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,,
DaveCh00,1992,4,94,PIT,Charles Davenport,WR,WR,1,23,1994,0,0,0,1,1,38,,,,,,,,,13,187,0,,,North Carolina St.,,
,2006,5,167,PIT,Charles Davis,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,,Purdue,
DimrCh20,1988,5,110,ATL,Charles Dimry,DB,DB,14,22,1999,0,0,6,38,6,183,,,,,,,,,0,0,0,21,1,UNLV,,
,2003,7,240,NYG,Charles Drake,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,,
EvanCh00,1992,11,295,MIN,Charles Evans,RB,RB,6,25,2000,0,0,3,10,7,98,,,,,,156,498,4,110,766,2,,,Clark (GA),,
FishCh20,1999,2,33,CIN,Charles Fisher,DB,DB,0,23,1999,0,0,0,0,0,1,,,,,,,,,,,,1,,,West Virginia,
GainCh00,2015,6,189,CLE,Charles Gaines,CB,DB,1,22,2015,0,0,0,1,1,6,,,,,,,,,,,,15,,,Louisville,
GodfCh99,2008,3,67,CAR,Charles Godfrey,DB,DB,29,22,2015,0,0,5,28,28,95,,,,,,,,,,,,291,11,3,Iowa,
GranCh21,2002,1,25,NOR,Charles Grant,DE,DE,36,24,2009,0,0,7,45,45,118,,,,,,,,,,,,331,1,47,Georgia,
HaleCh00,1986,4,96,SFO,Charles Haley HOF,DE,DE,47,22,1999,2,5,8,83,51,169,,,,,,,,,,,,2,100.5,James Madison,,
HillCh20,2002,3,83,HOU,Charles Hill,DT,DT,1,21,2002,0,0,0,1,1,16,,,,,,,,,,,,1,,,Maryland,
,1989,10,262,RAI,Charles Jackson,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,Jackson St.,,
JohnCh08,2013,7,216,GNB,Charles Johnson,WR,WR,5,24,2016,0,0,0,5,,34,,,,,,1,-11,0,49,715,2,1,,,Grand Valley St.,
JohnCh98,2007,3,83,CAR,Charles Johnson,DE,DE,19,21,2016,0,0,7,41,41,128,,,,,,,,,,,,222,,65.5,Georgia,
JohnCh00,1994,1,17,PIT,Charles Johnson,WR,WR,32,22,2002,0,0,8,38,28,133,,,,,,11,11,0,354,4606,24,10,,,Colorado,
LeexCh00,2000,7,242,GNB,Charles Lee,WR,WR,6,22,2005,0,0,0,7,1,44,,,,,,2,14,0,72,957,3,7,,,Central Florida,College Stats
LenoCh00,2014,7,246,CHI,Charles Leno,T,T,9,22,2016,0,0,2,9,9,32,,,,,,,,,,,,,,,Boise St.,
LockCh00,1987,3,66,PIT,Charles Lockett,WR,WR,4,21,1988,0,0,0,4,4,27,,,,,,,,,29,481,2,,,Long Beach St.,,
McRaCh20,1991,1,7,TAM,Charles McRae,T,T,18,23,1996,0,0,2,18,17,84,,,,,,,,,,,,,,Tennessee,,
MincCh20,1991,5,133,KAN,Charles Mincy,DB,DB,20,21,1999,0,0,3,33,13,114,,,,,,,,,,,,23,,Washington,,
MitcCh01,2012,6,192,ATL,Charles Mitchell,DB,DB,1,23,2012,0,0,0,1,1,10,,,,,,,,,,,,,,,Mississippi St.,
RogeCh01,2003,1,2,DET,Charles Rogers,WR,WR,4,22,2005,0,0,0,4,4,15,,,,,,2,17,0,36,440,4,,,,,
,2010,6,200,PHI,Charles Scott,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,,LSU,
SimsCh00,2014,3,69,TAM,Charles Sims,RB,RB,10,24,2016,0,0,0,10,10,28,,,,,,214,830,2,84,863,5,1,,,West Virginia,
SpenCh20,2006,3,65,HOU,Charles Spencer,G,G,1,24,2006,0,0,0,1,1,2,,,,,,,,,,,,,,,Pittsburgh,
SwanCh20,1992,12,323,NYG,Charles Swann,WR,WR,0,21,1994,0,0,0,0,,13,,,,,,,,,,,,,,Indiana St.,,
TillCh20,2003,2,35,CHI,Charles Tillman,DB,DB,30,22,2015,1,2,11,68,65,168,,,,,,,,,,,,773,,,,
WashCh20,1989,7,185,IND,Charles Washington,DB,DB,5,22,1994,0,0,0,6,1,74,,,,,,,,,,,,1,,Cameron,,
WayxCh00,1995,6,206,NYG,Charles Way,RB,RB,16,22,1999,0,0,3,15,15,75,,,,,,337,1356,10,118,898,4,,,,Virginia,
WilsCh00,1990,5,132,GNB,Charles Wilson,WR,WR,13,22,1995,0,0,2,15,5,76,,,,,,7,25,0,113,1750,11,,,Memphis,,
WoodCh00,1998,1,4,OAK,Charles Woodson,DB,DB,53,21,2015,3,9,15,110,60,254,,,,,,1,-3,0,2,27,0,983,65,20,Michigan,
WrigCh20,1987,10,257,STL,Charles Wright,DB,DB,0,23,1988,0,0,0,0,0,8,,,,,,,,,,,,,,Tulsa,,
AndeCh21,2004,6,200,HOU,Charlie Anderson,LB,LB,8,22,2010,0,0,0,8,5,94,,,,,,,,,,,,90,,7.5,Mississippi,
BatcCh00,1998,2,60,DET,Charlie Batch,QB,QB,30,23,2012,0,0,4,33,28,81,908,1604,11085,61,52,172,637,6,,,,,,,East. Michigan,
FryeCh00,2005,3,67,CLE,Charlie Frye,QB,QB,8,24,2009,0,0,1,8,7,26,419,676,4154,17,29,72,347,4,,,,1,,,Akron,
GarnCh00,1994,2,42,PHI,Charlie Garner,RB,RB,17,22,2004,0,1,5,73,11,147,0,0,0,0,0,1537,7097,39,419,3711,12,3,,,Tennessee,
JohnCh23,2006,6,199,IND,Charlie Johnson,T,T,35,22,2014,0,0,7,54,30,134,,,,,,,,,1,-2,0,3,,,Oklahoma St.,
JoneCh00,1996,4,114,SDG,Charlie Jones,WR,WR,14,23,1999,0,0,2,13,13,54,,,,,,9,73,0,129,1736,9,,,,Fresno St.,
PeprCh20,2006,5,158,NYG,Charlie Peprah,DB,DB,6,23,2012,0,0,2,11,,74,,,,,,,,,,,,142,8,,Alabama,
RogeCh00,1999,5,152,SEA,Charlie Rogers,RB,RB,3,23,2003,0,0,0,3,2,67,,,,,,,,,1,7,0,6,,,Georgia Tech,
,1995,6,173,GNB,Charlie Simmons,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Georgia Tech,
WhitCh02,2006,3,81,SDG,Charlie Whitehurst,QB,QB,2,24,2016,0,0,0,7,0,26,219,396,2463,11,8,56,156,2,0,10,0,,,,Clemson,
WillCh22,1995,3,92,DAL,Charlie Williams,DB,DB,9,23,2000,0,0,0,9,9,81,,,,,,,,,,,,84,1,2,Bowling Green,
DorsCh20,2001,7,242,DAL,Char-ron Dorsey,T,T,1,23,2002,0,0,0,1,1,12,,,,,,,,,,,,,,,Florida St.,
,1989,8,196,DAL,Charvez Foger,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Nevada,,
FoxxCh20,1986,4,90,KAN,Chas Fox,WR,WR,0,22,1986,0,0,0,0,,4,,,,,,,,,5,59,1,,,Furman,,
CoffCh00,2009,3,98,CIN,Chase Coffman,TE,TE,0,22,2016,0,0,0,0,0,39,,,,,,,,,18,176,2,1,,,,
,2005,4,118,NOR,Chase Lyman,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,California,
PageCh99,2006,7,225,SDG,Chase Page,DT,DT,0,23,2007,0,0,0,0,,6,,,,,,,,,,,,4,,,North Carolina,
,2007,7,213,CLE,Chase Pittman,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,,LSU,
ThomCh23,2003,2,52,CLE,Chaun Thompson,LB,LB,18,23,2009,0,0,2,18,17,98,,,,,,,,,,,,165,,,,
DaviCh22,2005,4,128,ATL,Chauncey Davis,DE,DE,18,22,2011,0,0,1,20,19,102,,,,,,,,,,,,148,2,11,Florida St.,
WashCh00,2008,7,213,JAX,Chauncey Washington,RB,RB,0,23,2011,0,0,0,0,0,11,,,,,,5,8,0,3,22,0,,,,USC,
GreeCh02,2015,3,91,DAL,Chaz Green,T,T,0,23,2016,0,0,0,0,0,4,,,,,,,,,,,,,,,Florida,
SchiCh00,2008,7,226,OAK,Chaz Schilens,WR,WR,8,22,2012,0,0,1,7,6,59,,,,,,1,-2,0,100,1191,9,2,,,San Diego St.,
AdamCh21,2008,7,222,CHI,Chester Adams,G,G,0,23,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,
BurnCh20,1998,7,208,MIN,Chester Burnett,LB,LB,0,23,2000,0,0,0,0,,12,,,,,,,,,,,,,,,Arizona,
McGlCh00,1992,1,16,RAI,Chester McGlockton,DT,DT,51,23,2003,1,4,9,79,54,179,,,,,,,,,,,,4,51,Clemson,,
PittCh20,2002,2,50,HOU,Chester Pitts,T,T,32,23,2010,0,0,7,45,44,121,,,,,,,,,,,,1,,,San Diego St.,
TaylCh01,2002,6,207,BAL,Chester Taylor,RB,RB,23,23,2011,0,0,2,39,12,151,1,2,4,1,0,1160,4740,26,299,2324,6,32,,,Toledo,
BrooCh20,1988,11,303,SFO,Chet Brooks,DB,DB,13,22,1990,0,0,2,13,13,33,,,,,,,,,,,,3,1,Texas A&M,,
OzouCh00,2011,7,254,HOU,Cheta Ozougwu,DE,DE,1,22,2013,0,0,0,1,,9,,,,,,,,,,,,4,,1,Rice,
JackCh99,2008,3,68,ATL,Chevis Jackson,DB,DB,4,22,2010,0,0,0,4,4,33,,,,,,,,,,,,51,1,1,LSU,
,1992,12,319,SEA,Chico Fraley,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Washington,,
AhanCh20,1993,,145,TAM,Chidi Ahanotu,DE,DE,24,22,2004,0,0,7,60,48,174,,,,,,,,,0,0,0,,,,,
OkeaCh20,1999,3,89,SFO,Chike Okeafor,DE,DE,19,23,2009,0,0,7,45,8,150,,,,,,,,,,,,325,2,53,Purdue,
RachCh20,2008,2,39,SFO,Chilo Rachal,G,G,24,22,2012,0,0,3,22,19,64,,,,,,,,,,,,3,,,USC,
ChekCh00,2011,4,113,OAK,Chimdi Chekwa,DB,DB,2,23,2016,0,0,0,2,2,35,,,,,,,,,1,22,0,46,,,Ohio St.,
lohmichi01,1988,2,55,WAS,Chip Lohmiller,K,K,17,22,1996,0,1,8,19,17,135,,,,,,,,,,,,,,Minnesota,,
VaugCh99,2009,4,116,NOR,Chip Vaughn,DB,DB,0,23,2010,0,0,0,0,,3,,,,,,,,,,,,,,,,
AkinCh20,1999,7,212,GNB,Chris Akins,DB,DB,3,22,2003,0,0,0,3,1,61,,,,,,,,,,,,48,,,Ark-Pine Bluff,
,1998,7,220,PHI,Chris Akins,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,,Texas,
,1989,8,201,PIT,Chris Asbeck,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,,
,1985,10,253,BUF,Chris Babyar,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,,
BakeCh00,2002,3,88,NYJ,Chris Baker,TE,TE,8,22,2010,0,0,5,13,12,131,,,,,,,,,168,1763,15,10,,,Michigan St.,
BankCh20,1996,7,226,DEN,Chris Banks,G,G,2,23,2000,0,0,0,2,0,28,,,,,,,,,,,,,,,Kansas,
,2001,5,161,BAL,Chris Barnes,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,,New Mexico St.,
BaynCh20,1997,7,222,ATL,Chris Bayne,DB,DB,2,22,1998,0,0,0,2,2,23,,,,,,,,,,,,2,,,Fresno St.,
,1989,10,261,PHO,Chris Becker,P,P,0,,,0,0,0,,,,,,,,,,,,,,,,,TCU,,
BordCh20,1998,6,161,NOR,Chris Bordano,LB,LB,9,23,2000,0,0,1,9,9,33,,,,,,,,,,,,84,,1,SMU,
BorlCh00,2014,3,77,SFO,Chris Borland,LB,LB,6,23,2014,0,0,1,6,6,14,,,,,,,,,,,,84,2,1,Wisconsin,
BranCh00,1994,4,108,RAM,Chris Brantley,WR,WR,0,23,1996,0,0,0,0,0,25,,,,,,,,,9,76,1,,,,Rutgers,
BrazCh00,1998,6,174,NYJ,Chris Brazzell,WR,WR,1,22,2000,0,0,0,1,,14,,,,,,,,,7,126,0,,,,Angelo State (TX),
BrowCh03,2003,3,93,TEN,Chris Brown,RB,RB,23,22,2009,0,0,2,23,22,68,0,1,0,0,1,722,3024,19,90,741,2,8,,,,
BurkCh00,1985,2,42,BUF,Chris Burkett,WR,WR,20,23,1993,0,0,3,31,16,131,,,,,,2,-6,0,292,4352,19,,,Jackson St.,,
,1992,6,142,CIN,Chris Burns,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,Middle Tenn. St.,,
CallCh00,1990,4,97,PIT,Chris Calloway,WR,WR,19,22,2000,0,0,6,42,2,158,,,,,,12,69,0,386,5497,30,,,Michigan,,
CantCh21,2005,4,132,DAL,Chris Canty,DE,DE,25,22,2015,0,0,8,46,19,148,,,,,,,,,,,,234,,22.5,Virginia,
CantCh20,1997,1,29,NWE,Chris Canty,DB,DB,6,21,2000,0,0,1,6,5,61,,,,,,,,,,,,105,4,3,Kansas St.,
,1988,12,318,PHO,Chris Carrier,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,LSU,,
CartCh00,2011,5,162,PIT,Chris Carter,LB,LB,5,22,2016,0,0,0,5,4,58,,,,,,,,,,,,16,,,Fresno St.,
CartCh20,1997,3,89,NWE,Chris Carter,DB,DB,19,23,2002,0,0,1,19,11,92,,,,,,,,,,,,154,5,4,Texas,
CashCh20,2002,6,175,DET,Chris Cash,DB,DB,7,22,2005,0,0,1,7,7,30,,,,,,,,,,,,124,2,,USC,
ChamCh99,2008,7,228,STL,Chris Chamberlain,DB,DB,11,23,2012,0,0,1,11,11,59,,,,,,,,,,,,78,1,2,Tulsa,
ChamCh00,2001,2,52,MIA,Chris Chambers,WR,WR,43,23,2010,0,1,7,57,41,153,,,,,,44,373,0,540,7648,58,30,,,Wisconsin,
ChanCh00,1988,3,76,IND,Chris Chandler,QB,QB,24,22,2004,0,2,9,77,6,180,2328,4005,28484,170,146,371,1310,12,2,18,0,,,Washington,,
,1989,8,222,CIN,Chris Chenault,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,,
ChesCh21,2006,2,56,BAL,Chris Chester,G,G,23,23,2016,0,0,9,50,16,163,,,,,,,,,,,,6,,,Oklahoma,
ClaiCh20,1999,1,9,DET,Chris Claiborne,LB,LB,35,21,2006,0,0,6,37,27,105,,,,,,,,,,,,397,8,15,USC,
ClemCh97,2009,5,165,MIA,Chris Clemons,DB,DB,20,24,2015,0,0,3,19,19,80,,,,,,1,3,0,,,,208,,,,
ColeCh00,2000,3,70,DEN,Chris Cole,WR,WR,1,22,2003,0,0,0,1,1,35,,,,,,2,8,0,12,164,0,9,,,Texas A&M,College Stats
,2005,3,91,TAM,Chris Colmer,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina St.,
CombCh21,2000,6,173,PIT,Chris Combs,DE,DE,1,23,2002,0,0,0,1,1,10,,,,,,,,,,,,4,,,Duke,
ConlCh00,2015,3,76,KAN,Chris Conley,WR,WR,2,22,2016,0,0,0,2,2,26,,,,,,,,,48,553,1,,,,Georgia,
ConlCh20,1987,5,132,MIA,Chris Conlin,G,G,2,22,1991,0,0,0,2,0,27,,,,,,,,,,,,,,Penn St.,,
ConrCh20,1998,3,66,PIT,Chris Conrad,T,T,1,23,1999,0,0,0,1,1,17,,,,,,,,,,,,,,,Fresno St.,
ContCh00,2011,3,93,CHI,Chris Conte,DB,DB,23,22,2016,0,0,6,21,18,81,,,,,,,,,,,,284,13,,California,
CookCh99,2010,2,34,MIN,Chris Cook,DB,DB,9,23,2014,0,0,2,8,8,40,,,,,,,,,,,,104,,1,Virginia,
CoolCh00,2004,3,81,WAS,Chris Cooley,TE,TE,30,22,2012,0,2,6,34,34,117,,,,,,2,3,0,429,4711,33,9,,,Utah St.,
CoopCh20,2001,6,184,OAK,Chris Cooper,DT,DT,11,23,2007,0,0,0,12,10,78,,,,,,,,,,,,99,1,8.5,Nebraska-Omaha,
,1995,4,100,SDG,Chris Cowart,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,
CrocCh20,2003,3,84,CLE,Chris Crocker,DB,DB,24,23,2013,0,0,7,42,9,151,,,,,,1,21,0,,,,426,,,,
CrooCh20,1992,5,114,RAM,Chris Crooms,DB,DB,1,23,1992,0,0,0,1,1,16,,,,,,,,,,,,,,Texas A&M,,
